OBJECTID,FID_OutputLines,FID_Intersections
10859,13226,16687
10860,13226,16688
10861,13226,16689
10862,13227,12586
10863,13227,12587
10864,13227,12588
10865,13228,14944
10866,13228,14945
10867,13228,14946
10868,13230,14947
10869,13230,14948
10870,13230,14949
10871,13231,17926
10872,13231,17927
10873,13231,17928
10874,13232,10459
10875,13232,10460
10876,13232,10461
10877,13234,11278
10878,13234,11279
10879,13234,11280
10880,13235,10456
10881,13235,10457
10882,13235,10458
10883,13237,11272
10884,13237,11273
10885,13237,11274
10886,13243,21049
10887,13243,21050
10888,13243,21051
10889,13245,19591
10890,13245,19592
10891,13245,19593
10892,13246,13561
10893,13246,13562
10894,13246,13563
10895,13247,10483
10896,13247,10484
10897,13247,10485
10898,13248,19612
10899,13248,19613
10900,13248,19614
10901,13253,13558
10902,13253,13559
10903,13253,13560
10904,13254,18916
10905,13254,18917
10906,13254,18918
10907,13257,14965
10908,13257,14966
10909,13257,14967
10910,13259,20956
10911,13259,20957
10912,13259,20958
10913,13260,20950
10914,13260,20951
10915,13260,20952
10916,13262,24493
10917,13262,24494
10918,13262,24495
10919,13264,22855
10920,13264,22856
10921,13264,22857
10922,13265,22864
10923,13265,22865
10924,13265,22866
10925,13266,18904
10926,13266,18905
10927,13266,18906
10928,13267,22870
10929,13267,22871
10930,13267,22872
10931,13268,14977
10932,13268,14978
10933,13268,14979
10934,13269,10525
10935,13269,10526
10936,13269,10527
10937,13271,18946
10938,13271,18947
10939,13271,18948
10940,13273,21124
10941,13273,21125
10942,13273,21126
10943,13274,18949
10944,13274,18950
10945,13274,18951
10946,13276,21127
10947,13276,21128
10948,13276,21129
10949,13277,12703
10950,13277,12704
10951,13277,12705
10952,13278,18970
10953,13278,18971
10954,13278,18972
10955,13279,19012
10956,13279,19013
10957,13279,19014
10958,13280,24538
10959,13280,24539
10960,13280,24540
10961,13281,18994
10962,13281,18995
10963,13281,18996
10964,13285,19879
10965,13285,19880
10966,13285,19881
10967,13286,13567
10968,13286,13568
10969,13286,13569
10970,13287,19078
10971,13287,19079
10972,13287,19080
10973,13294,28273
10974,13294,28274
10975,13294,28275
10976,13295,28621
10977,13295,28622
10978,13295,28623
10979,13296,18736
10980,13296,18737
10981,13296,18738
10982,13297,9499
10983,13297,9500
10984,13297,9501
10985,13300,21172
10986,13300,21173
10987,13300,21174
10988,13301,21229
10989,13301,21230
10990,13301,21231
10991,13302,22825
10992,13302,22826
10993,13302,22827
10994,13303,13588
10995,13303,13589
10996,13303,13590
10997,13304,12832
10998,13304,12833
10999,13304,12834
11000,13305,10642
11001,13305,10643
11002,13305,10644
11003,13306,21196
11004,13306,21197
11005,13306,21198
11006,13345,13048
11007,13345,13049
11008,13345,13050
11009,13353,17083
11010,13353,17084
11011,13353,17085
11012,13357,19552
11013,13357,19553
11014,13357,19554
11015,13362,29212
11016,13362,29213
11017,13362,29214
11018,13364,10291
11019,13364,10292
11020,13364,10293
11021,13365,10336
11022,13365,10337
11023,13365,10338
11024,13368,12313
11025,13368,12314
11026,13368,12315
11027,13369,12406
11028,13369,12407
11029,13369,12408
11030,13371,14629
11031,13371,14630
11032,13371,14631
11033,13372,14776
11034,13372,14777
11035,13372,14778
11036,13373,16534
11037,13373,16535
11038,13373,16536
11039,13379,20863
11040,13379,20864
11041,13379,20865
11042,13384,10150
11043,13384,10151
11044,13384,10152
11045,13386,10297
11046,13386,10298
11047,13386,10299
11048,13391,12397
11049,13391,12398
11050,13391,12399
11051,13392,13150
11052,13392,13151
11053,13392,13152
11054,13395,14623
11055,13395,14624
11056,13395,14625
11057,13396,15094
11058,13396,15095
11059,13396,15096
11060,13398,14719
11061,13398,14720
11062,13398,14721
11063,13400,16711
11064,13400,16712
11065,13400,16713
11066,13403,18541
11067,13403,18542
11068,13403,18543
11069,13405,18718
11070,13405,18719
11071,13405,18720
11072,13407,22507
11073,13407,22508
11074,13407,22509
11075,13409,24151
11076,13409,24152
11077,13409,24153
11078,13410,24202
11079,13410,24203
11080,13410,24204
11081,13413,15085
11082,13413,15086
11083,13413,15087
11084,13415,13696
11085,13415,13697
11086,13415,13698
11087,13417,28828
11088,13417,28829
11089,13417,28830
11090,13419,15547
11091,13419,15548
11092,13419,15549
11093,13420,15556
11094,13420,15557
11095,13420,15558
11096,13421,19705
11097,13421,19706
11098,13421,19707
11099,13428,20596
11100,13428,20597
11101,13428,20598
11102,13429,12259
11103,13429,12260
11104,13429,12261
11105,13438,18613
11106,13438,18614
11107,13438,18615
11108,13439,11884
11109,13439,11885
11110,13439,11886
11111,13440,16531
11112,13440,16532
11113,13440,16533
11114,13443,11413
11115,13443,11414
11116,13443,11415
11117,13447,28822
11118,13447,28823
11119,13447,28824
11120,13448,9064
11121,13448,9065
11122,13448,9066
11123,13475,29365
11124,13475,29366
11125,13475,29367
11126,13512,10390
11127,13512,10391
11128,13512,10392
11129,13513,22792
11130,13513,22793
11131,13513,22794
11132,13514,28396
11133,13514,28397
11134,13514,28398
11135,13516,13141
11136,13516,13142
11137,13516,13143
11138,13517,14836
11139,13517,14837
11140,13517,14838
11141,13518,15334
11142,13518,15335
11143,13518,15336
11144,13521,18775
11145,13521,18776
11146,13521,18777
11147,13524,23323
11148,13524,23324
11149,13524,23325
11150,13527,4525
11151,13527,4526
11152,13527,4527
11153,13529,9739
11154,13529,9740
11155,13529,9741
11156,13530,10792
11157,13530,10793
11158,13530,10794
11159,13531,16111
11160,13531,16112
11161,13531,16113
11162,13532,17866
11163,13532,17867
11164,13532,17868
11165,13533,11650
11166,13533,11651
11167,13533,11652
11168,13534,11776
11169,13534,11777
11170,13534,11778
11171,13535,15754
11172,13535,15755
11173,13535,15756
11174,13536,20437
11175,13536,20438
11176,13536,20439
11177,13537,22234
11178,13537,22235
11179,13537,22236
11180,13538,23734
11181,13538,23735
11182,13538,23736
11183,13540,14278
11184,13540,14279
11185,13540,14280
11186,13541,20791
11187,13541,20792
11188,13541,20793
11189,13547,9958
11190,13547,9959
11191,13547,9960
11192,13556,20743
11193,13556,20744
11194,13556,20745
11195,13557,20737
11196,13557,20738
11197,13557,20739
11198,13558,16330
11199,13558,16331
11200,13558,16332
11201,13560,28969
11202,13560,28970
11203,13560,28971
11204,13561,11812
11205,13561,11813
11206,13561,11814
11207,13562,17272
11208,13562,17273
11209,13562,17274
11210,13564,28987
11211,13564,28988
11212,13564,28989
11213,13564,28990
11214,13564,28991
11215,13564,28992
11216,13565,28972
11217,13565,28973
11218,13565,28974
11219,13566,8677
11220,13566,8678
11221,13566,8679
11222,13568,28981
11223,13568,28982
11224,13568,28983
11225,13569,16789
11226,13569,16790
11227,13569,16791
11228,13570,19045
11229,13570,19046
11230,13570,19047
11231,13600,17065
11232,13600,17066
11233,13600,17067
11234,13604,13054
11235,13604,13055
11236,13604,13056
11237,13616,29065
11238,13616,29066
11239,13616,29067
11240,13617,9034
11241,13617,9035
11242,13617,9036
11243,13618,21652
11244,13618,21653
11245,13618,21654
11246,13619,29074
11247,13619,29075
11248,13619,29076
11249,13620,15508
11250,13620,15509
11251,13620,15510
11252,13622,12133
11253,13622,12134
11254,13622,12135
11255,13627,13672
11256,13627,13673
11257,13627,13674
11258,13628,16420
11259,13628,16421
11260,13628,16422
11261,13629,18457
11262,13629,18458
11263,13629,18459
11264,13630,22342
11265,13630,22343
11266,13630,22344
11267,13633,29095
11268,13633,29096
11269,13633,29097
11270,13634,24169
11271,13634,24170
11272,13634,24171
11273,13637,24268
11274,13637,24269
11275,13637,24270
11276,13640,23887
11277,13640,23888
11278,13640,23889
11279,13643,12058
11280,13643,12059
11281,13643,12060
11282,13644,16870
11283,13644,16871
11284,13644,16872
11285,13645,23869
11286,13645,23870
11287,13645,23871
11288,13646,22996
11289,13646,22997
11290,13646,22998
11291,13647,29116
11292,13647,29117
11293,13647,29118
11294,13648,10705
11295,13648,10706
11296,13648,10707
11297,13649,21274
11298,13649,21275
11299,13649,21276
11300,13650,5845
11301,13650,5846
11302,13650,5847
11303,13651,21268
11304,13651,21269
11305,13651,21270
11306,13699,29179
11307,13699,29180
11308,13699,29181
11309,13700,29182
11310,13700,29183
11311,13700,29184
11312,13701,9037
11313,13701,9038
11314,13701,9039
11315,13702,29188
11316,13702,29189
11317,13702,29190
11318,13703,15502
11319,13703,15503
11320,13703,15504
11321,13704,12643
11322,13704,12644
11323,13704,12645
11324,13705,15514
11325,13705,15515
11326,13705,15516
11327,13708,21934
11328,13708,21935
11329,13708,21936
11330,13709,22834
11331,13709,22835
11332,13709,22836
11333,13710,23941
11334,13710,23942
11335,13710,23943
11336,13711,19699
11337,13711,19700
11338,13711,19701
11339,13722,22405
11340,13722,22406
11341,13722,22407
11342,13723,9844
11343,13723,9845
11344,13723,9846
11345,13724,14563
11346,13724,14564
11347,13724,14565
11348,13728,20683
11349,13728,20684
11350,13728,20685
11351,13729,9952
11352,13729,9953
11353,13729,9954
11354,13730,19546
11355,13730,19547
11356,13730,19548
11357,13732,12247
11358,13732,12248
11359,13732,12249
11360,13733,17032
11361,13733,17033
11362,13733,17034
11363,13734,24586
11364,13734,24587
11365,13734,24588
11366,13736,29230
11367,13736,29231
11368,13736,29232
11369,13737,16783
11370,13737,16784
11371,13737,16785
11372,13738,16642
11373,13738,16643
11374,13738,16644
11375,13752,9082
11376,13752,9083
11377,13752,9084
11378,13753,10159
11379,13753,10160
11380,13753,10161
11381,13754,10279
11382,13754,10280
11383,13754,10281
11384,13755,11428
11385,13755,11429
11386,13755,11430
11387,13756,14971
11388,13756,14972
11389,13756,14973
11390,13757,13183
11391,13757,13184
11392,13757,13185
11393,13758,14884
11394,13758,14885
11395,13758,14886
11396,13759,14299
11397,13759,14300
11398,13759,14301
11399,13760,14485
11400,13760,14486
11401,13760,14487
11402,13762,14758
11403,13762,14759
11404,13762,14760
11405,13765,15412
11406,13765,15413
11407,13765,15414
11408,13767,16411
11409,13767,16412
11410,13767,16413
11411,13770,18403
11412,13770,18404
11413,13770,18405
11414,13771,18418
11415,13771,18419
11416,13771,18420
11417,13773,18709
11418,13773,18710
11419,13773,18711
11420,13774,22675
11421,13774,22676
11422,13774,22677
11423,13777,24310
11424,13777,24311
11425,13777,24312
11426,13778,9088
11427,13778,9089
11428,13778,9090
11429,13779,9856
11430,13779,9857
11431,13779,9858
11432,13780,10594
11433,13780,10595
11434,13780,10596
11435,13782,11434
11436,13782,11435
11437,13782,11436
11438,13783,12238
11439,13783,12239
11440,13783,12240
11441,13784,12256
11442,13784,12257
11443,13784,12258
11444,13787,13189
11445,13787,13190
11446,13787,13191
11447,13790,14266
11448,13790,14267
11449,13790,14268
11450,13791,14296
11451,13791,14297
11452,13791,14298
11453,13792,16198
11454,13792,16199
11455,13792,16200
11456,13793,16213
11457,13793,16214
11458,13793,16215
11459,13796,18409
11460,13796,18410
11461,13796,18411
11462,13800,20020
11463,13800,20021
11464,13800,20022
11465,13801,20785
11466,13801,20786
11467,13801,20787
11468,13802,20650
11469,13802,20651
11470,13802,20652
11471,13806,23371
11472,13806,23372
11473,13806,23373
11474,13837,29266
11475,13837,29267
11476,13837,29268
11477,13838,15520
11478,13838,15521
11479,13838,15522
11480,13839,21724
11481,13839,21725
11482,13839,21726
11483,13840,29269
11484,13840,29270
11485,13840,29271
11486,13841,15364
11487,13841,15365
11488,13841,15366
11489,13851,23740
11490,13851,23741
11491,13851,23742
11492,13852,22336
11493,13852,22337
11494,13852,22338
11495,13853,22252
11496,13853,22253
11497,13853,22254
11498,13856,29293
11499,13856,29294
11500,13856,29295
11501,13857,12130
11502,13857,12131
11503,13857,12132
11504,13862,8698
11505,13862,8699
11506,13862,8700
11507,13863,21355
11508,13863,21356
11509,13863,21357
11510,13864,14500
11511,13864,14501
11512,13864,14502
11513,13865,18514
11514,13865,18515
11515,13865,18516
11516,13868,8692
11517,13868,8693
11518,13868,8694
11519,13869,14527
11520,13869,14528
11521,13869,14529
11522,13870,10264
11523,13870,10265
11524,13870,10266
11525,13872,29308
11526,13872,29309
11527,13872,29310
11528,13873,21352
11529,13873,21353
11530,13873,21354
11531,13874,18508
11532,13874,18509
11533,13874,18510
11534,13875,18496
11535,13875,18497
11536,13875,18498
11537,13887,15871
11538,13887,15872
11539,13887,15873
11540,13892,12481
11541,13892,12482
11542,13892,12483
11543,13908,11806
11544,13908,11807
11545,13908,11808
11546,13910,12325
11547,13910,12326
11548,13910,12327
11549,13911,16486
11550,13911,16487
11551,13911,16488
11552,13912,24127
11553,13912,24128
11554,13912,24129
11555,13913,22561
11556,13913,22562
11557,13913,22563
11558,13914,10267
11559,13914,10268
11560,13914,10269
11561,13915,14497
11562,13915,14498
11563,13915,14499
11564,13916,10804
11565,13916,10805
11566,13916,10806
11567,13917,22567
11568,13917,22568
11569,13917,22569
11570,13918,22579
11571,13918,22580
11572,13918,22581
11573,13919,10780
11574,13919,10781
11575,13919,10782
11576,13920,10285
11577,13920,10286
11578,13920,10287
11579,13922,29314
11580,13922,29315
11581,13922,29316
11582,13955,16471
11583,13955,16472
11584,13955,16473
11585,13957,12322
11586,13957,12323
11587,13957,12324
11588,13975,19555
11589,13975,19556
11590,13975,19557
11591,13977,19543
11592,13977,19544
11593,13977,19545
11594,13978,29347
11595,13978,29348
11596,13978,29349
11597,13979,29350
11598,13979,29351
11599,13979,29352
11600,13981,29344
11601,13981,29345
11602,13981,29346
11603,13982,16969
11604,13982,16970
11605,13982,16971
11606,13982,16972
11607,13982,16973
11608,13982,16974
11609,13991,14281
11610,13991,14282
11611,13991,14283
11612,13992,14269
11613,13992,14270
11614,13992,14271
11615,13993,16210
11616,13993,16211
11617,13993,16212
11618,13994,20794
11619,13994,20795
11620,13994,20796
11621,14000,16276
11622,14000,16277
11623,14000,16278
11624,14001,23926
11625,14001,23927
11626,14001,23928
11627,14002,14311
11628,14002,14312
11629,14002,14313
11630,14003,28825
11631,14003,28826
11632,14003,28827
11633,14011,12298
11634,14011,12299
11635,14011,12300
11636,14012,13717
11637,14012,13718
11638,14012,13719
11639,14025,20692
11640,14025,20693
11641,14025,20694
11642,14026,19549
11643,14026,19550
11644,14026,19551
11645,14027,16846
11646,14027,16847
11647,14027,16848
11648,14029,9565
11649,14029,9566
11650,14029,9567
11651,14030,21271
11652,14030,21272
11653,14030,21273
11654,14031,28912
11655,14031,28913
11656,14031,28914
11657,14032,28909
11658,14032,28910
11659,14032,28911
11660,14069,9874
11661,14069,9875
11662,14069,9876
11663,14071,11644
11664,14071,11645
11665,14071,11646
11666,14072,12070
11667,14072,12071
11668,14072,12072
11669,14082,12046
11670,14082,12047
11671,14082,12048
11672,14083,12493
11673,14083,12494
11674,14083,12495
11675,14091,11557
11676,14091,11558
11677,14091,11559
11678,14095,21079
11679,14095,21080
11680,14095,21081
11681,14096,10177
11682,14096,10178
11683,14096,10179
11684,14097,12661
11685,14097,12662
11686,14097,12663
11687,14098,18292
11688,14098,18293
11689,14098,18294
11690,14100,22903
11691,14100,22904
11692,14100,22905
11693,14106,12367
11694,14106,12368
11695,14106,12369
11696,14107,18406
11697,14107,18407
11698,14107,18408
11699,14108,20809
11700,14108,20810
11701,14108,20811
11702,14109,14659
11703,14109,14660
11704,14109,14661
11705,14111,22693
11706,14111,22694
11707,14111,22695
11708,14114,18772
11709,14114,18773
11710,14114,18774
11711,14115,29119
11712,14115,29120
11713,14115,29121
11714,14116,9700
11715,14116,9701
11716,14116,9702
11717,14160,11563
11718,14160,11564
