OBJECTID,Road_OBJECTID,LINEARID,Long,Lat
649,6315,1102210480624,-87.882725,42.973533
650,25911,110459339751,-87.882725,42.973533
651,6370,110459347390,-87.85158,42.911616
652,20866,110459347392,-87.85158,42.911616
653,6444,1105319663205,-87.92662,42.92037
654,25938,110459336205,-87.92662,42.92037
655,6448,110459339722,-87.899834,42.887564
656,26741,110459348244,-87.899834,42.887564
657,6460,1105089456675,-87.938987,42.916324
658,9671,1102328481427,-87.938987,42.916324
659,6524,1102210475043,-87.972693,42.953374
660,11972,110459341599,-87.972693,42.953374
661,6531,1105089469134,-87.93705204,42.96209085
662,6532,1105089469134,-87.93705204,42.96209085
663,6531,1105089469134,-87.93728,42.962149
664,6801,1105089475155,-87.93728,42.962149
665,6533,1105089469134,-87.93469,42.959296
666,9872,1102968780499,-87.93469,42.959296
667,6559,110459341870,-87.989973,43.047029
668,33328,110459337518,-87.989973,43.047029
669,6566,110459340491,-87.991461,43.043337
670,31349,110459337541,-87.991461,43.043337
671,6568,110459342172,-87.9954,43.049648
672,32216,110459337645,-87.9954,43.049648
673,6570,110459342698,-88.041422,43.061264
674,34194,110459339179,-88.041422,43.061264
675,6575,110459335687,-88.044275,43.02006
676,12503,1104487269916,-88.044275,43.02006
677,6599,1104474218163,-87.923393,43.033852
678,10485,110459348192,-87.923393,43.033852
679,6600,1102213935920,-88.04525,43.174854
680,14294,110459342988,-88.04525,43.174854
681,6641,110459349111,-87.915816,42.982297
682,19058,1102328479005,-87.915816,42.982297
683,6659,1103900231712,-87.921548,43.050482
684,33265,110459336035,-87.921548,43.050482
685,6685,110459339100,-88.047679,43.125679
686,34643,110459339296,-88.047679,43.125679
687,6690,1105089448432,-87.924344,43.034722
688,8422,1104474218421,-87.924344,43.034722
689,6692,1102213924767,-88.007813,43.184918
690,37824,110459348494,-88.007813,43.184918
691,6716,110459348234,-87.921815,43.189243
692,9440,110459346448,-87.921815,43.189243
693,6801,1105089475155,-87.934928,42.962712
694,7999,1105089475271,-87.934928,42.962712
695,6983,110459349270,-87.960277,43.186986
696,9548,110459348101,-87.960277,43.186986
697,7077,110459340022,-88.000994,42.909713
698,28278,110459337707,-88.000994,42.909713
699,7087,1102209739203,-87.951652,43.142564
700,16205,110459339070,-87.951652,43.142564
701,7087,1102209739203,-87.951094,43.141143
702,17960,110459347677,-87.951094,43.141143
703,7097,1103690289903,-87.957651,42.898885
704,9660,1104474074979,-87.957651,42.898885
705,7105,1102213935082,-88.039902,42.927168
706,7109,1102213935081,-88.039902,42.927168
707,7134,1103724311683,-87.973884,42.923801
708,29107,1103724309122,-87.973884,42.923801
709,7233,110459347930,-87.9199,43.128644
710,18034,110459346614,-87.9199,43.128644
711,7239,1102653471121,-87.922791,43.113518
712,32850,110459347128,-87.922791,43.113518
713,7328,1102209737946,-88.033212,42.950015
714,8285,1102209737408,-88.033212,42.950015
715,7536,1102210478088,-87.946597,42.892199
716,27559,110459347095,-87.946597,42.892199
717,7629,110459346175,-87.870953,42.898093
718,7631,110459342977,-87.870953,42.898093
719,7679,110459348826,-87.902172,42.922705
720,22350,110459336148,-87.902172,42.922705
721,7680,1105089458408,-87.935334,42.916296
722,9666,1102328481427,-87.935334,42.916296
723,7689,110459346636,-87.868166,42.887138
724,21607,110459346638,-87.868166,42.887138
725,7697,110459347857,-87.867656,42.88771
726,21610,110459347859,-87.867656,42.88771
727,7705,1102390032488,-88.013923,43.182823
728,37823,110459348494,-88.013923,43.182823
729,7707,110459348783,-88.027514,43.185015
730,34952,110459338388,-88.027514,43.185015
731,7736,1102968800485,-88.015764,43.052269
732,7772,1102213930861,-88.015764,43.052269
733,7794,1104493899667,-88.057576,43.088397
734,7795,1104493899667,-88.057576,43.088397
735,7813,1102209733039,-87.99885,43.044955
736,15172,1102213798574,-87.99885,43.044955
737,7813,1102209733039,-87.998312,43.044769
738,15359,1102213798576,-87.998312,43.044769
739,7814,110459341548,-87.998569,43.044806
740,35178,110459337694,-87.998569,43.044806
741,7823,110459344106,-88.043557,42.98808
742,8476,1105319713997,-88.043557,42.98808
743,7823,110459344106,-88.0404,42.988513
744,26071,1102968797622,-88.0404,42.988513
745,7823,110459344106,-88.039087,42.988514
746,26983,110459339153,-88.039087,42.988514
747,7857,110459342859,-88.002099,43.128996
748,30396,110459337781,-88.002099,43.128996
749,7858,110459342859,-88.007054,43.128589
750,32325,110459337884,-88.007054,43.128589
751,7943,110459347354,-87.988423,43.041978
752,36329,110459347355,-87.988423,43.041978
753,7999,1105089475271,-87.93495746,42.96263117
754,8003,1105089475271,-87.93495746,42.96263117
755,8023,1102649309423,-87.905062,43.079954
756,36029,1102213934263,-87.905062,43.079954
757,8029,1102209734441,-87.959573,43.046872
758,34887,110459336863,-87.959573,43.046872
759,8036,110459344007,-87.973108,43.036591
760,32870,110459340578,-87.973108,43.036591
761,8053,1105089448438,-87.92499117,43.03545433
762,8054,1105089448438,-87.92499117,43.03545433
763,8068,1105089448067,-87.91579333,43.00670801
764,8070,1105089448067,-87.91579333,43.00670801
765,8069,1105089448067,-87.91580382,43.00637802
766,8070,1105089448067,-87.91580382,43.00637802
767,8070,1105089448067,-87.915801,43.006483
768,17424,1102213918790,-87.915801,43.006483
769,8084,110459347972,-87.909047,43.183979
770,20680,110459347968,-87.909047,43.183979
771,8151,110459347837,-87.975776,43.187209
772,36757,110459337281,-87.975776,43.187209
773,8165,110459348007,-87.971204,43.181637
774,32727,1102213778217,-87.971204,43.181637
775,8166,110459339940,-87.912254,43.129512
776,19282,110459341018,-87.912254,43.129512
777,8195,110459346937,-87.953844,42.882466
778,23210,110459336668,-87.953844,42.882466
779,8198,110459347235,-87.931154,43.151805
780,29953,110459344025,-87.931154,43.151805
781,8211,110459347874,-87.977539,42.877758
782,28314,1103475912606,-87.977539,42.877758
783,8227,1102213778728,-87.959862,42.916779
784,24996,110459336814,-87.959862,42.916779
785,8230,1103663292893,-87.970385,42.919288
786,25752,1103663292869,-87.970385,42.919288
787,8231,110459346515,-88.056391,42.907781
788,12983,110459338743,-88.056391,42.907781
789,8293,110459341465,-87.946373,43.051474
790,31413,110459336602,-87.946373,43.051474
791,8349,1102210475166,-87.978607,42.955851
792,24129,110459337261,-87.978607,42.955851
793,8351,1102641232164,-87.970169,42.946984
794,28356,1102641232068,-87.970169,42.946984
795,8359,110459346867,-88.059753,42.972548
796,29282,110459339459,-88.059753,42.972548
797,8362,110459347787,-88.039073,42.967778
798,24165,110459339150,-88.039073,42.967778
799,8366,110459346991,-88.026478,42.964233
800,26711,110459338303,-88.026478,42.964233
801,8369,110459339117,-87.92699,42.880199
802,24201,110459347806,-87.92699,42.880199
803,8380,1104474218421,-87.9103,43.03474
804,22008,110459344172,-87.9103,43.03474
805,8417,1104474218421,-87.923049,43.03471268
806,8419,1104474218421,-87.923049,43.03471268
807,8417,1104474218421,-87.922995,43.0347123
808,8421,1104474218421,-87.922995,43.0347123
809,8418,1104474218421,-87.924462,43.034723
810,8422,1104474218421,-87.924462,43.034723
811,8420,1104474218421,-87.921131,43.03469949
812,8427,1104474218421,-87.921131,43.03469949
813,8421,1104474218421,-87.92195501,43.03470561
814,8426,1104474218421,-87.92195501,43.03470561
815,8422,1104474218421,-87.924048,43.03471934
816,8425,1104474218421,-87.924048,43.03471934
817,8428,110459346586,-87.959016,43.037275
818,33953,110459336829,-87.959016,43.037275
819,8457,110459343900,-87.982917,42.978434
820,27582,110459337371,-87.982917,42.978434
821,8466,110459339881,-87.926742,43.188573
822,34907,1102213931733,-87.926742,43.188573
823,8483,1105319713997,-88.040583,42.98809229
824,8486,1105319713997,-88.040583,42.98809229
825,8571,1102328488559,-87.987417,43.002936
826,29586,1102213924427,-87.987417,43.002936
827,8625,110459344253,-87.929523,42.90073
828,25221,110459344252,-87.929523,42.90073
829,8635,1102213789575,-88.055718,43.130297
830,34603,110459339408,-88.055718,43.130297
831,8638,1102213789575,-88.06025,43.130021
832,34022,1103690289371,-88.06025,43.130021
833,8646,110459342804,-88.029709,43.028561
834,11771,110459339958,-88.029709,43.028561
835,8649,110459343962,-87.97432,42.972051
836,28051,110459337186,-87.97432,42.972051
837,8675,1102968786666,-88.025983,43.002701
838,29515,1102213930778,-88.025983,43.002701
839,8688,1102968786666,-88.036987,43.002604
840,24566,110459339137,-88.036987,43.002604
841,8776,110459346340,-88.058782,43.100518
842,32272,110459339431,-88.058782,43.100518
843,8806,1102968792774,-88.046632,43.077227
844,33325,1102390029443,-88.046632,43.077227
845,8814,1102968780384,-88.03649,43.092536
846,33239,1103739213440,-88.03649,43.092536
847,8817,110459342659,-88.03445101,43.07600299
848,8819,110459342659,-88.03445101,43.07600299
849,8817,110459342659,-88.034443,43.075985
850,34593,110459342657,-88.034443,43.075985
851,8838,1103735771595,-88.052276,42.984022
852,27807,110459339362,-88.052276,42.984022
853,8841,110459340104,-88.021556,43.000671
854,24575,110459338184,-88.021556,43.000671
855,8841,110459340104,-88.018663,43.00075
856,29556,110459338118,-88.018663,43.00075
857,8872,1102653912890,-87.920213,43.047109
858,35219,1102968792789,-87.920213,43.047109
859,8877,110459346591,-87.909987,43.037322
860,21675,1104490151455,-87.909987,43.037322
861,8957,110459344013,-87.973338,43.098605
862,36413,110459337170,-87.973338,43.098605
863,8984,110459338981,-87.977623,43.000313
864,12879,110459348683,-87.977623,43.000313
865,8986,110459338981,-87.984598,42.99921
866,18642,110459348679,-87.984598,42.99921
867,8988,110459346603,-88.044177,43.012114
868,29411,110459339253,-88.044177,43.012114
869,8990,110459339103,-87.953321,43.125479
870,32277,110459336725,-87.953321,43.125479
871,8990,110459339103,-87.954906,43.125491
872,32279,110459336776,-87.954906,43.125491
873,9006,110459344241,-87.965031,43.111757
874,32379,110459336997,-87.965031,43.111757
875,9006,110459344241,-87.965033,43.111957
876,34506,110459337003,-87.965033,43.111957
877,9078,110459347298,-87.954069,43.109797
878,33345,110459336749,-87.954069,43.109797
879,9081,110459340526,-87.916753,43.01908495
880,9083,110459340526,-87.916753,43.01908495
881,9085,110459347776,-87.913956,43.029404
882,28735,110459335926,-87.913956,43.029404
883,9107,110459343858,-87.980612,43.091963
884,37543,110459337335,-87.980612,43.091963
885,9146,110459347496,-88.00214,43.116319
886,36365,110459337779,-88.00214,43.116319
887,9227,110459341361,-87.964272,43.111138
888,30612,110459336968,-87.964272,43.111138
889,9258,1102213776524,-88.057133,43.134537
890,17628,110459344310,-88.057133,43.134537
891,9268,110459340427,-87.953569,42.995826
892,14302,110459347080,-87.953569,42.995826
893,9270,110459340427,-87.957963,42.997351
894,24714,110459336810,-87.957963,42.997351
895,9308,110459344220,-87.945775,42.974895
896,28113,110459336595,-87.945775,42.974895
897,9311,110459346862,-87.940141,42.973044
898,23777,110459336451,-87.940141,42.973044
899,9312,110459346862,-87.944772,42.973307
900,26254,110459336573,-87.944772,42.973307
901,9334,110459338633,-88.031347,42.979949
902,27170,110459338403,-88.031347,42.979949
903,9356,110459341406,-88.016204,42.986881
904,24817,110459338057,-88.016204,42.986881
905,9358,1102968793959,-87.91496112,42.99507645
906,9359,1102968793959,-87.91496112,42.99507645
907,9358,1102968793959,-87.91517201,42.99501802
908,9360,1102968793959,-87.91517201,42.99501802
909,9387,110459346969,-87.946089,42.939825
910,28027,110459336569,-87.946089,42.939825
911,9389,110459344314,-88.050786,43.130422
912,11071,110459344311,-88.050786,43.130422
913,9390,110459344314,-88.054634,43.130021
914,36690,110459339405,-88.054634,43.130021
915,9392,110459340694,-87.934217,42.952949
916,28117,110459336324,-87.934217,42.952949
917,9393,110459347322,-87.930722,42.945678
918,23914,110459336267,-87.930722,42.945678
919,9393,110459347322,-87.933748,42.94569
920,25566,110459336296,-87.933748,42.94569
921,9396,110459338944,-88.001961,42.990346
922,12478,110459343039,-88.001961,42.990346
923,9400,110459342768,-88.040954,43.10782
924,37300,1102213932559,-88.040954,43.10782
925,9403,110459342927,-87.99635,42.994709
926,26375,110459337663,-87.99635,42.994709
927,9407,110459347751,-87.996512,42.976643
928,24904,110459337667,-87.996512,42.976643
929,9414,110459346625,-87.979346,42.983471
930,27290,110459337295,-87.979346,42.983471
931,9415,110459346625,-87.980907,42.982483
932,24775,110459337341,-87.980907,42.982483
933,9417,110459338784,-87.98975,43.115002
934,34436,110459337544,-87.98975,43.115002
935,9420,110459341792,-88.030013,43.16028
936,32952,110459338359,-88.030013,43.16028
937,9434,110459342015,-87.918211,43.028819
938,25383,1102213936435,-87.918211,43.028819
939,9436,110459340907,-87.933274,42.962013
940,27309,110459336321,-87.933274,42.962013
941,9437,110459339924,-87.933821,42.943873
942,27310,110459336289,-87.933821,42.943873
943,9447,110459341390,-87.988232,43.171912
944,29832,110459337545,-87.988232,43.171912
945,9448,110459346353,-87.985658,43.163708
946,30843,110459337486,-87.985658,43.163708
947,9457,110459347969,-87.972984,43.185768
948,17916,110459347970,-87.972984,43.185768
949,9486,110459339968,-87.970376,43.171433
950,33798,110459337172,-87.970376,43.171433
951,9487,110459340636,-87.968388,43.166418
952,29860,110459337077,-87.968388,43.166418
953,9494,1102968794883,-88.052726,43.146975
954,9500,1102968794883,-88.052726,43.146975
955,9495,1102968794883,-88.064403,43.147993
956,35638,1103690241885,-88.064403,43.147993
957,9499,1102968794883,-88.035117,43.148455
958,33931,110459338491,-88.035117,43.148455
959,9499,1102968794883,-88.035117,43.1484
960,34015,110459338485,-88.035117,43.1484
961,9502,1102968794883,-88.056721,43.147037
962,9506,1102968794883,-88.056721,43.147037
963,9546,110459339971,-87.967129,43.171359
964,17912,110459339970,-87.967129,43.171359
965,9547,110459348487,-87.961807,43.191531
966,19164,1102209739759,-87.961807,43.191531
967,9555,110459338598,-87.907865,43.169436
968,29930,1102213933010,-87.907865,43.169436
969,9564,1102213924678,-87.913086,43.165146
970,11164,1102213924679,-87.913086,43.165146
971,9567,110459342300,-88.065076,42.928047
972,24032,110459339509,-88.065076,42.928047
973,9577,110459347926,-87.984283,42.898376
974,28291,110459337373,-87.984283,42.898376
975,9617,110459347446,-87.996875,42.902892
976,24985,110459337628,-87.996875,42.902892
977,9619,1103690289512,-88.012203,42.884451
978,29064,110459337907,-88.012203,42.884451
979,9642,110459346742,-87.951564,43.14398
980,16206,110459344228,-87.951564,43.14398
981,9644,110459342871,-87.936057,43.157854
982,29955,110459347805,-87.936057,43.157854
983,9649,110459346947,-87.940963,43.154259
984,34831,110459341027,-87.940963,43.154259
985,9651,110459344256,-87.932876,43.150336
986,34851,110459344255,-87.932876,43.150336
987,9671,1102328481427,-87.936608,42.91630539
988,9673,1102328481427,-87.936608,42.91630539
989,9675,110459340601,-88.058946,42.901545
990,23192,110459339420,-88.058946,42.901545
991,9677,110459341202,-88.046084,42.92140423
992,9679,110459341202,-88.046084,42.92140423
993,9678,110459341202,-88.046156,42.92297033
994,9680,110459341202,-88.046156,42.92297033
995,9701,1103690289932,-87.978307,42.919337
996,28301,110459337238,-87.978307,42.919337
997,9711,1103690289375,-87.968333,42.920297
998,9712,1103690289376,-87.968333,42.920297
999,9713,1102213929664,-88.051793,42.906301
1000,18016,1102213929663,-88.051793,42.906301
1001,9732,110459338994,-87.938272,43.113792
1002,29976,1104009264372,-87.938272,43.113792
1003,9774,1102968799288,-88.069382,42.944533
1004,25581,1103716903281,-88.069382,42.944533
1005,9871,1102968780499,-87.934155,42.9592935
1006,9875,1102968780499,-87.934155,42.9592935
1007,9872,1102968780499,-87.934551,42.959296
