OBJECTID,LINEARID,FULLNAME,RTTYP,MTFCC,LatStart,LongStart,LatEnd,LongEnd,SegLength,Shape_Length
2143,1104492562140,State Hwy 57,S,S1200,43.117675,-87.934515,43.149624,-87.938982,4073.329665,0.003007803
2144,1104492562140,State Hwy 57,S,S1200,43.117675,-87.934515,43.149624,-87.938982,4073.329665,0.000467151
2145,1104492562140,State Hwy 57,S,S1200,43.117675,-87.934515,43.149624,-87.938982,4073.329665,9.39998E-05
2146,1104492562140,State Hwy 57,S,S1200,43.117675,-87.934515,43.149624,-87.938982,4073.329665,0.001849143
2147,1104492562140,State Hwy 57,S,S1200,43.117675,-87.934515,43.149624,-87.938982,4073.329665,0.003689825
2148,1104492562140,State Hwy 57,S,S1200,43.117675,-87.934515,43.149624,-87.938982,4073.329665,0.003159867
2149,1104492562140,State Hwy 57,S,S1200,43.117675,-87.934515,43.149624,-87.938982,4073.329665,0.000860684
2150,1104492562140,State Hwy 57,S,S1200,43.117675,-87.934515,43.149624,-87.938982,4073.329665,0.001840717
2151,1104492562140,State Hwy 57,S,S1200,43.117675,-87.934515,43.149624,-87.938982,4073.329665,0.000752181
2152,1104492562140,State Hwy 57,S,S1200,43.117675,-87.934515,43.149624,-87.938982,4073.329665,0.001176249
2153,1104492562140,State Hwy 57,S,S1200,43.117675,-87.934515,43.149624,-87.938982,4073.329665,0.000919123
2154,1104492562140,State Hwy 57,S,S1200,43.117675,-87.934515,43.149624,-87.938982,4073.329665,0.004826353
2155,1104492562140,State Hwy 57,S,S1200,43.117675,-87.934515,43.149624,-87.938982,4073.329665,0.000271947
2156,1104492562140,State Hwy 57,S,S1200,43.117675,-87.934515,43.149624,-87.938982,4073.329665,0.004003825
2157,1104492562140,State Hwy 57,S,S1200,43.117675,-87.934515,43.149624,-87.938982,4073.329665,0.002553686
2158,110459347187,Four Oaks Dr,M,S1400,42.894362,-88.021214,42.895914,-88.021598,196.8442173,0.000945258
2159,110459347187,Four Oaks Dr,M,S1400,42.894362,-88.021214,42.895914,-88.021598,196.8442173,0.000724688
2160,110459348440,Whitnall Edge Rd,M,S1400,42.927308,-88.053892,42.9232,-88.043542,1297.435391,0.005353095
2161,110459348440,Whitnall Edge Rd,M,S1400,42.927308,-88.053892,42.9232,-88.043542,1297.435391,0.003783652
2162,110459348440,Whitnall Edge Rd,M,S1400,42.927308,-88.053892,42.9232,-88.043542,1297.435391,0.000221003
2163,110459348440,Whitnall Edge Rd,M,S1400,42.927308,-88.053892,42.9232,-88.043542,1297.435391,0.001636755
2164,110459348440,Whitnall Edge Rd,M,S1400,42.927308,-88.053892,42.9232,-88.043542,1297.435391,0.001210029
2165,110459348440,Whitnall Edge Rd,M,S1400,42.927308,-88.053892,42.9232,-88.043542,1297.435391,0.001093179
2166,1102209746451, , ,S1400,42.924389,-88.044294,42.92436,-88.045373,96.40118742,0.00107939
2167,110459344121,Service Rd,M,S1400,42.91964,-88.046085,42.916824,-88.045999,342.2034877,0.002817313
2168,110459348734, , ,S1400,42.871074,-88.06217,42.870543,-88.061449,92.2762189,0.000723935
2169,110459348734, , ,S1400,42.871074,-88.06217,42.870543,-88.061449,92.2762189,0.000180405
2170,110459340006,Elroy Ct,M,S1400,42.911185,-88.003848,42.911006,-88.003123,68.29939821,0.000746772
2171,110459342662,Ashland Way,M,S1400,42.870659,-87.978602,42.870441,-87.984268,513.0495058,0.002207047
2172,110459342662,Ashland Way,M,S1400,42.870659,-87.978602,42.870441,-87.984268,513.0495058,0.003501866
2173,1102209737201, , ,S1400,42.920015,-88.064629,42.920834,-88.064809,101.5714873,0.000850031
2174,110459348437,Whitnall Edge Cir,M,S1400,42.927147,-88.042585,42.927157,-88.041302,270.5174557,0.00254159
2175,110556729350,Frontage Rd,M,S1400,42.843547,-87.951992,42.843551,-87.952946,85.28957929,0.000954012
2176,1102209748962, , ,S1400,42.924482,-88.040263,42.925049,-88.040275,68.8935325,0.000567127
2177,110459348735, , ,S1400,42.871074,-88.06217,42.871894,-88.062422,102.1348784,0.00085785
2178,1102209744777, , ,S1400,42.925222,-88.054232,42.924585,-88.046825,750.2599433,0.007772017
2179,1102209744777, , ,S1400,42.925222,-88.054232,42.924585,-88.046825,750.2599433,0.000223365
2180,110459342392,Valley Dr,M,S1400,42.899591,-87.974577,42.899234,-87.972665,179.6112846,0.001966583
2181,1103690289988, , ,S1400,42.899651,-87.972732,42.899234,-87.972665,51.06397657,0.000423101
2182,110459340166,Jenna Dr,M,S1400,42.881653,-87.97569,42.882697,-87.972799,338.563845,0.003474986
2183,110459348107,Spindle Top,M,S1400,42.912507,-88.029053,42.911578,-88.031151,276.0689656,0.002780927
2184,110459348472,Forest Meadows Ct,M,S1400,42.895425,-88.01782,42.895303,-88.018245,40.75405534,0.000442164
2185,110459348163,Cascade Oaks Ct,M,S1400,42.89557,-88.02042,42.895447,-88.020205,24.33421101,0.000247701
2186,1105319714305, , ,S1400,42.929652,-87.965402,42.929625,-87.9651,27.1601026,0.000303205
2187,1105319690926, , ,S1400,42.929586,-87.968158,42.929907,-87.968715,64.42568424,0.000652907
2188,1102209736685, , ,S1400,42.90262,-88.058927,42.903534,-88.05733,180.7622376,0.001840056
2189,1102213793314, , ,S1400,42.923614,-87.976773,42.92414,-87.976301,76.54859231,0.000706725
2190,110459348913, , ,S1400,43.136607,-87.929604,43.136271,-87.932333,335.7782522,0.000833124
2191,110459348913, , ,S1400,43.136607,-87.929604,43.136271,-87.932333,335.7782522,0.000194743
2192,110459348913, , ,S1400,43.136607,-87.929604,43.136271,-87.932333,335.7782522,0.002546966
2193,110459347630,Clovernook Ln,M,S1400,43.133707,-87.921191,43.133714,-87.920131,94.36741502,0.00106029
2194,1105072859088, , ,S1630,43.117071,-87.91665,43.117139,-87.918176,137.1024105,0.001533853
2195,1103983491323, , ,S1400,43.130037,-87.94258,43.130384,-87.944381,169.1966011,0.001856251
2196,1103983481209, , ,S1400,43.118478,-87.942631,43.118456,-87.943805,104.5232306,0.001174206
2197,1105072856246, , ,S1630,43.146966,-87.915254,43.150651,-87.915994,456.1513929,0.000759045
2198,1105072856246, , ,S1630,43.146966,-87.915254,43.150651,-87.915994,456.1513929,0.003053122
2199,1105072859083, , ,S1630,43.11936,-87.917941,43.120784,-87.917207,185.091065,0.001604119
2200,110459349197, , ,S1630,43.102379,-87.916899,43.100398,-87.918116,299.1919987,0.00268743
2201,110459338620,Earl Ave,M,S1400,42.941288,-88.002869,42.942123,-88.006514,342.3013737,0.002022103
2202,110459338620,Earl Ave,M,S1400,42.941288,-88.002869,42.942123,-88.006514,342.3013737,0.001726899
2203,110459341414,Euston St,M,S1400,42.939775,-88.002576,42.937169,-88.004617,475.3160966,0.000868086
2204,110459341414,Euston St,M,S1400,42.939775,-88.002576,42.937169,-88.004617,475.3160966,0.000660514
2205,110459341414,Euston St,M,S1400,42.939775,-88.002576,42.937169,-88.004617,475.3160966,0.00308352
2206,110459347362,Millshire Rd,M,S1400,42.949701,-87.99649,42.947629,-87.997703,343.5657746,0.003158874
2207,110459345112,Bentwood Ln,M,S1400,42.94337,-87.989311,42.944247,-87.990522,563.8168491,0.003920854
2208,110459345112,Bentwood Ln,M,S1400,42.94337,-87.989311,42.944247,-87.990522,563.8168491,0.000609849
2209,110459345112,Bentwood Ln,M,S1400,42.94337,-87.989311,42.944247,-87.990522,563.8168491,0.000960935
2210,110459338574,Dale Ln,M,S1400,42.939519,-87.996642,42.936759,-87.996698,335.3523648,0.001388284
2211,110459338574,Dale Ln,M,S1400,42.939519,-87.996642,42.936759,-87.996698,335.3523648,0.001372287
2212,110459344004,Parking St,M,S1400,42.942404,-87.996866,42.940597,-87.996901,219.557347,0.001337255
2213,110459344004,Parking St,M,S1400,42.942404,-87.996866,42.940597,-87.996901,219.557347,0.000470098
2214,110459347094,Cornflower Ln,M,S1400,42.938108,-87.994645,42.936789,-87.994669,160.2611119,0.001319222
2215,110459343978,Oakwood St,M,S1400,42.933944,-87.984214,42.93338,-87.988982,555.2655063,0.001428359
2216,110459343978,Oakwood St,M,S1400,42.933944,-87.984214,42.93338,-87.988982,555.2655063,0.000815022
2217,110459343978,Oakwood St,M,S1400,42.933944,-87.984214,42.93338,-87.988982,555.2655063,0.003600411
2218,110459343973,Oakwood Ave,M,S1400,42.932212,-87.986441,42.930967,-87.989035,327.6552023,0.000765681
2219,110459343973,Oakwood Ave,M,S1400,42.932212,-87.986441,42.930967,-87.989035,327.6552023,0.002517985
2220,110459346713,Radcliff Dr,M,S1400,42.928453,-87.981973,42.92753,-87.982622,439.8885039,0.001853952
2221,110459346713,Radcliff Dr,M,S1400,42.928453,-87.981973,42.92753,-87.982622,439.8885039,0.002710168
2222,110459340507,Robin Dr,M,S1400,42.929829,-87.98194,42.928801,-87.983788,262.9040093,0.002620453
2223,110459346739,Rochelle Dr,M,S1400,42.926969,-87.98732,42.927858,-87.987601,492.711439,0.003587562
2224,110459346739,Rochelle Dr,M,S1400,42.926969,-87.98732,42.927858,-87.987601,492.711439,0.001453939
2225,110459340474,Raven Dr,M,S1400,42.92903,-87.981932,42.929829,-87.98194,452.8404006,0.004809837
2226,110459344183,Steeple Dr,M,S1400,42.942791,-87.976795,42.941262,-87.975868,503.4070256,0.001985458
2227,110459344183,Steeple Dr,M,S1400,42.942791,-87.976795,42.941262,-87.975868,503.4070256,0.002958094
2228,110459343982,Olympia Ln,M,S1400,42.935494,-87.982695,42.936033,-87.979856,265.8841134,0.002915964
2229,110459340530,Seton Pl,M,S1400,42.939079,-87.975271,42.939098,-87.976911,152.3348724,0.001677583
2230,110459346855,Twin Oak Dr,M,S1400,42.933951,-87.969868,42.933967,-87.970944,614.9790427,0.003557084
2231,110459346855,Twin Oak Dr,M,S1400,42.933951,-87.969868,42.933967,-87.970944,614.9790427,0.001765827
2232,110459340640,Tulip Ln,M,S1400,42.935019,-87.970906,42.933951,-87.969868,209.9961938,0.001994565
2233,1102209737446,Wintergreen Ct,M,S1400,42.945302,-88.018861,42.945295,-88.018729,11.81207327,0.000132186
2234,110459347041,Butternut Ct,M,S1400,42.943157,-87.99274,42.942358,-87.992757,97.0833075,0.000799183
2235,110459347881,Tumblewood Ln,M,S1400,42.935596,-87.967202,42.935484,-87.969087,170.0906931,0.001150014
2236,110459347881,Tumblewood Ln,M,S1400,42.935596,-87.967202,42.935484,-87.969087,170.0906931,0.000746098
2237,110459348011,Greenmeadow Ln,M,S1400,42.940324,-88.022908,42.941722,-88.023408,780.1942795,0.004920464
2238,110459348011,Greenmeadow Ln,M,S1400,42.940324,-88.022908,42.941722,-88.023408,780.1942795,0.003353915
2239,110459341448,Foxley Ct,M,S1400,42.941189,-88.012545,42.940548,-88.011658,111.0542147,0.001094372
2240,110459340014,Essex Ct,M,S1400,42.942694,-88.007659,42.942706,-88.00862,85.78851855,0.000961077
2241,110459347183,Flagstone Ct,M,S1400,42.9317,-88.014897,42.93168,-88.015695,81.48715405,0.000862053
2242,110459346259,Endicott Ave,M,S1400,42.939703,-88.005802,42.939767,-88.007784,177.1657209,0.001983513
2243,110459346685,Parkview Dr,M,S1400,42.930421,-88.008831,42.930441,-88.01033,133.8447553,0.001499133
2244,110459346407,Hill Dale Ct,M,S1400,42.922319,-88.007078,42.923086,-88.006778,102.5243237,0.000894725
2245,110459342094,Ramona Dr,M,S1400,42.928651,-87.988164,42.927858,-87.987601,394.6428685,0.004093235
2246,110459349267, , ,S1740,42.926317,-87.985467,42.925925,-87.985429,47.74522262,0.00039384
2247,110459342907,Fleming Ct,M,S1400,42.937577,-88.01389,42.936632,-88.012941,143.1307357,0.001343914
2248,110459346396,Highland Ln,M,S1400,42.935369,-87.988939,42.934582,-87.990053,204.4564587,0.001993077
2249,110459347228,Greenhill Ln,M,S1400,42.939431,-88.023146,42.938503,-88.023089,741.823198,0.008019377
2250,1102209737481, , ,S1400,42.936925,-88.026809,42.936995,-88.0267,12.92266709,0.000129541
2251,1102209737053, , ,S1730,42.931584,-88.052865,42.93216,-88.052573,74.67621932,0.000645786
2252,110459348459,Whitnall Park Dr,M,S1400,42.935415,-88.045325,42.934915,-88.046687,137.24307,0.001460138
2253,110459348452,Whitnall Park Dr,M,S1400,42.936441,-88.037977,42.933239,-88.037773,393.1637105,0.003264408
2254,1102968785039,Robinwood Ln,M,S1400,42.94814,-88.067021,42.947801,-88.066508,132.390148,0.000583218
2255,1102968785039,Robinwood Ln,M,S1400,42.94814,-88.067021,42.947801,-88.066508,132.390148,0.000725159
2256,1103690289251,Plum Tree Cir,M,S1400,42.929836,-88.039391,42.928863,-88.040745,276.6051019,0.002782322
2257,1105089465248, , ,S1630,43.028366,-88.044929,43.031413,-88.047178,447.0966802,0.00408423
2258,1104493852606,I- 94,I,S1100,43.035636,-87.924168,43.029751,-88.066988,13166.39459,6.50299E-05
2259,1104493852606,I- 94,I,S1100,43.035636,-87.924168,43.029751,-88.066988,13166.39459,0.000242192
2260,1104493852606,I- 94,I,S1100,43.035636,-87.924168,43.029751,-88.066988,13166.39459,0.001956388
2261,1104493852606,I- 94,I,S1100,43.035636,-87.924168,43.029751,-88.066988,13166.39459,0.001073971
2262,1104493852606,I- 94,I,S1100,43.035636,-87.924168,43.029751,-88.066988,13166.39459,0.004347269
2263,1104493852606,I- 94,I,S1100,43.035636,-87.924168,43.029751,-88.066988,13166.39459,0.001026613
2264,1104493852606,I- 94,I,S1100,43.035636,-87.924168,43.029751,-88.066988,13166.39459,0.0021835
2265,1104493852606,I- 94,I,S1100,43.035636,-87.924168,43.029751,-88.066988,13166.39459,0.010796548
2266,1104493852606,I- 94,I,S1100,43.035636,-87.924168,43.029751,-88.066988,13166.39459,0.002861585
2267,1104493852606,I- 94,I,S1100,43.035636,-87.924168,43.029751,-88.066988,13166.39459,0.004022508
2268,1104493852606,I- 94,I,S1100,43.035636,-87.924168,43.029751,-88.066988,13166.39459,0.002406772
2269,1104493852606,I- 94,I,S1100,43.035636,-87.924168,43.029751,-88.066988,13166.39459,0.005150943
2270,1104493852606,I- 94,I,S1100,43.035636,-87.924168,43.029751,-88.066988,13166.39459,0.00199374
2271,1104493852606,I- 94,I,S1100,43.035636,-87.924168,43.029751,-88.066988,13166.39459,0.005670691
2272,1104493852606,I- 94,I,S1100,43.035636,-87.924168,43.029751,-88.066988,13166.39459,0.000577061
2273,1104493852606,I- 94,I,S1100,43.035636,-87.924168,43.029751,-88.066988,13166.39459,0.004952434
2274,1104493852606,I- 94,I,S1100,43.035636,-87.924168,43.029751,-88.066988,13166.39459,0.003958475
2275,1104493852606,I- 94,I,S1100,43.035636,-87.924168,43.029751,-88.066988,13166.39459,0.002614689
2276,1104493852606,I- 94,I,S1100,43.035636,-87.924168,43.029751,-88.066988,13166.39459,0.002248331
2277,1104493852606,I- 94,I,S1100,43.035636,-87.924168,43.029751,-88.066988,13166.39459,0.002385187
2278,1104493852606,I- 94,I,S1100,43.035636,-87.924168,43.029751,-88.066988,13166.39459,0.002376362
2279,1104493852606,I- 94,I,S1100,43.035636,-87.924168,43.029751,-88.066988,13166.39459,0.002898489
2280,1104493852606,I- 94,I,S1100,43.035636,-87.924168,43.029751,-88.066988,13166.39459,0.003770926
2281,1104493852606,I- 94,I,S1100,43.035636,-87.924168,43.029751,-88.066988,13166.39459,0.002718851
2282,1104493852606,I- 94,I,S1100,43.035636,-87.924168,43.029751,-88.066988,13166.39459,0.005165497
2283,1104493852606,I- 94,I,S1100,43.035636,-87.924168,43.029751,-88.066988,13166.39459,0.004447131
2284,1104493852606,I- 94,I,S1100,43.035636,-87.924168,43.029751,-88.066988,13166.39459,0.00355394
2285,1104493852606,I- 94,I,S1100,43.035636,-87.924168,43.029751,-88.066988,13166.39459,0.000320141
2286,1104493852606,I- 94,I,S1100,43.035636,-87.924168,43.029751,-88.066988,13166.39459,0.001160528
2287,1104493852606,I- 94,I,S1100,43.035636,-87.924168,43.029751,-88.066988,13166.39459,0.001420558
2288,1104493852606,I- 94,I,S1100,43.035636,-87.924168,43.029751,-88.066988,13166.39459,0.001789799
2289,1104493852606,I- 94,I,S1100,43.035636,-87.924168,43.029751,-88.066988,13166.39459,0.001861036
2290,1104493852606,I- 94,I,S1100,43.035636,-87.924168,43.029751,-88.066988,13166.39459,0.001713507
2291,1104493852606,I- 94,I,S1100,43.035636,-87.924168,43.029751,-88.066988,13166.39459,0.004092339
2292,1104493852606,I- 94,I,S1100,43.035636,-87.924168,43.029751,-88.066988,13166.39459,0.001520751
2293,1104493852606,I- 94,I,S1100,43.035636,-87.924168,43.029751,-88.066988,13166.39459,0.000360455
2294,1104493852606,I- 94,I,S1100,43.035636,-87.924168,43.029751,-88.066988,13166.39459,0.001457797
2295,1104493852606,I- 94,I,S1100,43.035636,-87.924168,43.029751,-88.066988,13166.39459,0.000943446
2296,1104493852606,I- 94,I,S1100,43.035636,-87.924168,43.029751,-88.066988,13166.39459,0.003118788
2297,1104493852606,I- 94,I,S1100,43.035636,-87.924168,43.029751,-88.066988,13166.39459,0.00066155
2298,1104493852606,I- 94,I,S1100,43.035636,-87.924168,43.029751,-88.066988,13166.39459,0.001394868
2299,1104493852606,I- 94,I,S1100,43.035636,-87.924168,43.029751,-88.066988,13166.39459,0.000442731
2300,1104493852606,I- 94,I,S1100,43.035636,-87.924168,43.029751,-88.066988,13166.39459,0.002737243
2301,1104493852606,I- 94,I,S1100,43.035636,-87.924168,43.029751,-88.066988,13166.39459,0.004655429
2302,1104493852606,I- 94,I,S1100,43.035636,-87.924168,43.029751,-88.066988,13166.39459,0.000352091
2303,1104493852606,I- 94,I,S1100,43.035636,-87.924168,43.029751,-88.066988,13166.39459,0.003240006
2304,1104493852606,I- 94,I,S1100,43.035636,-87.924168,43.029751,-88.066988,13166.39459,0.000973829
2305,1104493852606,I- 94,I,S1100,43.035636,-87.924168,43.029751,-88.066988,13166.39459,0.005029953
2306,1104493852606,I- 94,I,S1100,43.035636,-87.924168,43.029751,-88.066988,13166.39459,6.70029E-05
2307,1104493852606,I- 94,I,S1100,43.035636,-87.924168,43.029751,-88.066988,13166.39459,0.000247033
2308,1104493852606,I- 94,I,S1100,43.035636,-87.924168,43.029751,-88.066988,13166.39459,0.002533688
2309,1104493852606,I- 94,I,S1100,43.035636,-87.924168,43.029751,-88.066988,13166.39459,0.000223266
2310,1104493852606,I- 94,I,S1100,43.035636,-87.924168,43.029751,-88.066988,13166.39459,0.004179436
2311,1104493852606,I- 94,I,S1100,43.035636,-87.924168,43.029751,-88.066988,13166.39459,0.004489179
2312,1104493852606,I- 94,I,S1100,43.035636,-87.924168,43.029751,-88.066988,13166.39459,0.003082595
2313,1104493852606,I- 94,I,S1100,43.035636,-87.924168,43.029751,-88.066988,13166.39459,0.00539788
2314,1104493852606,I- 94,I,S1100,43.035636,-87.924168,43.029751,-88.066988,13166.39459,0.000433844
2315,1104493852606,I- 94,I,S1100,43.035636,-87.924168,43.029751,-88.066988,13166.39459,0.000148273
2316,1102210480676, , ,S1630,43.031618,-87.97871,43.031988,-87.975571,283.746104,0.003163105
2317,1104469156983, , ,S1630,43.046144,-87.973801,43.046478,-87.974585,82.74489241,0.000866992
2318,1104469461133,State Hwy 341,S,S1200,43.035622,-87.970508,43.029061,-87.969212,822.2532262,0.002141519
2319,1104469461133,State Hwy 341,S,S1200,43.035622,-87.970508,43.029061,-87.969212,822.2532262,0.000667452
2320,1104469461133,State Hwy 341,S,S1200,43.035622,-87.970508,43.029061,-87.969212,822.2532262,0.000317834
2321,1104469461133,State Hwy 341,S,S1200,43.035622,-87.970508,43.029061,-87.969212,822.2532262,0.000694234
2322,1104469461133,State Hwy 341,S,S1200,43.035622,-87.970508,43.029061,-87.969212,822.2532262,0.000426198
2323,1104469461133,State Hwy 341,S,S1200,43.035622,-87.970508,43.029061,-87.969212,822.2532262,0.001132803
2324,1104469461133,State Hwy 341,S,S1200,43.035622,-87.970508,43.029061,-87.969212,822.2532262,0.001165619
2325,1104469461133,State Hwy 341,S,S1200,43.035622,-87.970508,43.029061,-87.969212,822.2532262,0.000386032
2326,110459349287, , ,S1740,42.961584,-87.954242,42.960544,-87.954571,131.9837901,0.001121107
2327,110459344098,Service Rd,M,S1400,42.955815,-87.949084,42.954165,-87.949093,200.4624545,0.001650027
2328,1104468978604, , ,S1630,42.982139,-88.039184,42.979639,-88.039782,308.9462338,0.002578888
2329,1104691914918,US Hwy 45,U,S1100,42.965722,-88.038667,43.02807,-88.035327,7624.927337,0.000686495
2330,1104691914918,US Hwy 45,U,S1100,42.965722,-88.038667,43.02807,-88.035327,7624.927337,0.002339647
